as_of,disease,state,date,median,lower,upper,interval_width,p_growing,category,BuildNumber
12/03/2024 12:00:00 AM,COVID-19,New York,10/10/2024 12:00:00 AM,0.9202,0.8668,0.9837,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/11/2024 12:00:00 AM,0.92,0.8718,0.9757,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/12/2024 12:00:00 AM,0.9201,0.8754,0.968,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/13/2024 12:00:00 AM,0.92,0.8807,0.9619,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/14/2024 12:00:00 AM,0.9196,0.8848,0.9574,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/15/2024 12:00:00 AM,0.9197,0.8877,0.9535,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/16/2024 12:00:00 AM,0.9197,0.891,0.9505,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/17/2024 12:00:00 AM,0.9201,0.8945,0.9479,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/18/2024 12:00:00 AM,0.9204,0.8966,0.946,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/19/2024 12:00:00 AM,0.9208,0.8987,0.9445,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/20/2024 12:00:00 AM,0.9217,0.8996,0.9428,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/21/2024 12:00:00 AM,0.9227,0.9009,0.9436,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/22/2024 12:00:00 AM,0.9241,0.9016,0.9445,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/23/2024 12:00:00 AM,0.9252,0.9033,0.9453,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/24/2024 12:00:00 AM,0.9268,0.9043,0.9477,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/25/2024 12:00:00 AM,0.9287,0.9053,0.9493,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/26/2024 12:00:00 AM,0.9308,0.9075,0.9515,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/27/2024 12:00:00 AM,0.9328,0.9095,0.954,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/28/2024 12:00:00 AM,0.9353,0.9119,0.9565,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/29/2024 12:00:00 AM,0.9382,0.9146,0.9595,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/30/2024 12:00:00 AM,0.9411,0.9176,0.9622,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,10/31/2024 12:00:00 AM,0.9443,0.9209,0.9657,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/01/2024 12:00:00 AM,0.9475,0.9246,0.9685,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/02/2024 12:00:00 AM,0.9509,0.9278,0.9717,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/03/2024 12:00:00 AM,0.9544,0.9321,0.9758,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/04/2024 12:00:00 AM,0.9584,0.935,0.9796,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/05/2024 12:00:00 AM,0.9622,0.9382,0.9838,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/06/2024 12:00:00 AM,0.9661,0.9414,0.9882,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/07/2024 12:00:00 AM,0.9701,0.9451,0.9926,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/08/2024 12:00:00 AM,0.9745,0.949,0.9973,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/09/2024 12:00:00 AM,0.9789,0.9532,1.0016,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/10/2024 12:00:00 AM,0.9835,0.9573,1.0064,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/11/2024 12:00:00 AM,0.9879,0.9611,1.0109,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/12/2024 12:00:00 AM,0.9927,0.9654,1.0154,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/13/2024 12:00:00 AM,0.9973,0.9707,1.02,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/14/2024 12:00:00 AM,1.0021,0.9761,1.025,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/15/2024 12:00:00 AM,1.0071,0.9809,1.0308,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/16/2024 12:00:00 AM,1.0121,0.9852,1.0374,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/17/2024 12:00:00 AM,1.0176,0.99,1.0439,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/18/2024 12:00:00 AM,1.0225,0.9936,1.0525,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/19/2024 12:00:00 AM,1.0277,0.9972,1.0602,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/20/2024 12:00:00 AM,1.0329,0.9993,1.0683,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/21/2024 12:00:00 AM,1.038,1.0012,1.0785,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/22/2024 12:00:00 AM,1.0428,1.0021,1.0881,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/23/2024 12:00:00 AM,1.0476,1.0024,1.0976,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/24/2024 12:00:00 AM,1.0519,1.0026,1.1117,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/25/2024 12:00:00 AM,1.0564,1.0003,1.1255,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/26/2024 12:00:00 AM,1.0609,0.9976,1.1387,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/27/2024 12:00:00 AM,1.065,0.9966,1.1534,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/28/2024 12:00:00 AM,1.069,0.9946,1.1715,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/29/2024 12:00:00 AM,1.0719,0.9889,1.1872,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,11/30/2024 12:00:00 AM,1.0746,0.9848,1.2013,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,12/01/2024 12:00:00 AM,1.0773,0.9819,1.215,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,12/02/2024 12:00:00 AM,1.0797,0.9787,1.2311,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,New York,12/03/2024 12:00:00 AM,1.0819,0.9741,1.2519,0.95,0.9365,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/09/2024 12:00:00 AM,0.9527,0.8367,1.0502,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/10/2024 12:00:00 AM,0.955,0.8496,1.0416,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/11/2024 12:00:00 AM,0.9572,0.8661,1.0345,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/12/2024 12:00:00 AM,0.9594,0.8828,1.0293,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/13/2024 12:00:00 AM,0.9619,0.8967,1.025,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/14/2024 12:00:00 AM,0.9639,0.9074,1.0191,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/15/2024 12:00:00 AM,0.9655,0.9166,1.0142,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/16/2024 12:00:00 AM,0.9674,0.9246,1.0109,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/17/2024 12:00:00 AM,0.9689,0.9295,1.0093,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/18/2024 12:00:00 AM,0.9689,0.9326,1.0093,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/19/2024 12:00:00 AM,0.969,0.9348,1.0094,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/20/2024 12:00:00 AM,0.9683,0.9356,1.0107,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/21/2024 12:00:00 AM,0.967,0.933,1.0109,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/22/2024 12:00:00 AM,0.9653,0.9314,1.0091,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/23/2024 12:00:00 AM,0.9636,0.9299,1.0047,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/24/2024 12:00:00 AM,0.9604,0.9274,1.0028,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/25/2024 12:00:00 AM,0.9568,0.9249,0.9988,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/26/2024 12:00:00 AM,0.9531,0.9217,0.9943,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/27/2024 12:00:00 AM,0.9493,0.9178,0.9898,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/28/2024 12:00:00 AM,0.9453,0.9137,0.9841,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/29/2024 12:00:00 AM,0.9409,0.9094,0.9776,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/30/2024 12:00:00 AM,0.9367,0.9059,0.9714,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,10/31/2024 12:00:00 AM,0.9328,0.9013,0.9656,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/01/2024 12:00:00 AM,0.929,0.8974,0.9625,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/02/2024 12:00:00 AM,0.9259,0.8928,0.9589,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/03/2024 12:00:00 AM,0.9231,0.8885,0.9562,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/04/2024 12:00:00 AM,0.9211,0.8847,0.9549,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/05/2024 12:00:00 AM,0.9195,0.8817,0.955,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/06/2024 12:00:00 AM,0.9192,0.879,0.957,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/07/2024 12:00:00 AM,0.9196,0.8767,0.9588,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/08/2024 12:00:00 AM,0.9208,0.8769,0.9609,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/09/2024 12:00:00 AM,0.9241,0.8782,0.9634,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/10/2024 12:00:00 AM,0.9284,0.8813,0.9679,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/11/2024 12:00:00 AM,0.9338,0.8867,0.9727,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/12/2024 12:00:00 AM,0.9403,0.8933,0.9783,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/13/2024 12:00:00 AM,0.9479,0.9013,0.9858,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/14/2024 12:00:00 AM,0.9561,0.9104,0.9946,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/15/2024 12:00:00 AM,0.9659,0.9213,1.0044,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/16/2024 12:00:00 AM,0.9763,0.9353,1.015,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/17/2024 12:00:00 AM,0.9879,0.9484,1.0276,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/18/2024 12:00:00 AM,1.0002,0.9604,1.0412,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/19/2024 12:00:00 AM,1.0141,0.9695,1.0601,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/20/2024 12:00:00 AM,1.0288,0.9754,1.0802,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/21/2024 12:00:00 AM,1.0448,0.9791,1.1016,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/22/2024 12:00:00 AM,1.0602,0.9845,1.1288,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/23/2024 12:00:00 AM,1.076,0.9871,1.1584,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/24/2024 12:00:00 AM,1.0915,0.9891,1.191,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/25/2024 12:00:00 AM,1.1058,0.9903,1.2249,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/26/2024 12:00:00 AM,1.1208,0.9928,1.2621,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/27/2024 12:00:00 AM,1.1353,0.9923,1.3008,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/28/2024 12:00:00 AM,1.1491,0.9902,1.3448,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/29/2024 12:00:00 AM,1.1623,0.992,1.3847,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,11/30/2024 12:00:00 AM,1.1737,0.9905,1.4282,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,12/01/2024 12:00:00 AM,1.1846,0.9879,1.4732,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,12/02/2024 12:00:00 AM,1.1944,0.9854,1.5143,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Carolina,12/03/2024 12:00:00 AM,1.2048,0.9798,1.5594,0.95,0.961,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/09/2024 12:00:00 AM,0.9798,0.8097,1.0593,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/10/2024 12:00:00 AM,0.9807,0.8209,1.0555,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/11/2024 12:00:00 AM,0.9813,0.831,1.0531,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/12/2024 12:00:00 AM,0.9821,0.8414,1.0489,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/13/2024 12:00:00 AM,0.9829,0.8525,1.0466,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/14/2024 12:00:00 AM,0.984,0.8624,1.0446,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/15/2024 12:00:00 AM,0.9853,0.8719,1.043,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/16/2024 12:00:00 AM,0.9867,0.8808,1.0424,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/17/2024 12:00:00 AM,0.9885,0.8932,1.0423,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/18/2024 12:00:00 AM,0.9909,0.906,1.0412,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/19/2024 12:00:00 AM,0.9929,0.9159,1.0426,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/20/2024 12:00:00 AM,0.9959,0.9237,1.0456,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/21/2024 12:00:00 AM,0.998,0.9321,1.0464,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/22/2024 12:00:00 AM,1.0006,0.9421,1.048,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/23/2024 12:00:00 AM,1.0027,0.9501,1.0506,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/24/2024 12:00:00 AM,1.0053,0.9557,1.0538,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/25/2024 12:00:00 AM,1.0077,0.961,1.0581,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/26/2024 12:00:00 AM,1.0095,0.966,1.0644,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/27/2024 12:00:00 AM,1.0117,0.9698,1.0702,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/28/2024 12:00:00 AM,1.0136,0.9741,1.0732,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/29/2024 12:00:00 AM,1.0152,0.9779,1.08,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/30/2024 12:00:00 AM,1.0165,0.9797,1.0844,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,10/31/2024 12:00:00 AM,1.0183,0.9819,1.09,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/01/2024 12:00:00 AM,1.0194,0.9829,1.0945,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/02/2024 12:00:00 AM,1.0207,0.9845,1.0954,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/03/2024 12:00:00 AM,1.0213,0.9855,1.0968,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/04/2024 12:00:00 AM,1.0223,0.9871,1.0978,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/05/2024 12:00:00 AM,1.023,0.9869,1.0982,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/06/2024 12:00:00 AM,1.0238,0.9867,1.0993,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/07/2024 12:00:00 AM,1.024,0.9865,1.0984,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/08/2024 12:00:00 AM,1.0242,0.9855,1.0956,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/09/2024 12:00:00 AM,1.0241,0.9839,1.0931,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/10/2024 12:00:00 AM,1.0239,0.9818,1.0894,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/11/2024 12:00:00 AM,1.0235,0.9795,1.0861,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/12/2024 12:00:00 AM,1.0224,0.978,1.0809,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/13/2024 12:00:00 AM,1.021,0.9734,1.079,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/14/2024 12:00:00 AM,1.0195,0.9689,1.0782,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/15/2024 12:00:00 AM,1.0179,0.9629,1.0758,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/16/2024 12:00:00 AM,1.0157,0.9544,1.0746,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/17/2024 12:00:00 AM,1.0142,0.9477,1.0764,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/18/2024 12:00:00 AM,1.0123,0.9391,1.0762,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/19/2024 12:00:00 AM,1.0104,0.929,1.0769,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/20/2024 12:00:00 AM,1.0093,0.9175,1.0786,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/21/2024 12:00:00 AM,1.0081,0.9057,1.0792,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/22/2024 12:00:00 AM,1.0073,0.8955,1.0823,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/23/2024 12:00:00 AM,1.0068,0.8844,1.0851,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/24/2024 12:00:00 AM,1.0056,0.8713,1.0861,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/25/2024 12:00:00 AM,1.0052,0.8537,1.0893,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,North Dakota,11/26/2024 12:00:00 AM,1.0048,0.839,1.0941,0.95,0.5275,Not Changing,12/06/2024 09:39:44 PM
