UniqueID,EventName,EventType,State,DistrictName,DistrictNCESID,SchoolName,SchoolNCESID,Type,Year,DateClosure,DateReopened,Epi_week,ConfirmedCase,LCStudent,LCStaff,LCHHMStudent,LCHHMStaff,LCVisitor,SuspectedCase,SCStudent,SCStaff,SCHHMStudent,SCHHMStaff,SCVisitor,AbsentStudents,AbsentStaff,Cluster,Widespread,Clean,Mandate,Recommendation,TSCOVID,MentalHealth,Vaccination,Side_effects_of_vaccination,OtherReason,Specify_other_reason
ME202090040S,COVID-19,COVID-19,ME,,2307320,Lewiston High School,230732000190,I,2020,11/20/2020 12:00:00 AM,12/03/2020 12:00:00 AM,47,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
ME202090041S,COVID-19,COVID-19,ME,,2307320,Lewiston High School,230732000190,I,2020,11/16/2020 12:00:00 AM,11/19/2020 12:00:00 AM,47,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
ME202090042S,COVID-19,COVID-19,ME,,2314130,York High School,231413000653,I,2020,11/19/2020 12:00:00 AM,12/03/2020 12:00:00 AM,47,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090043S,COVID-19,COVID-19,ME,,2313980,Wiscasset Middle/High School,231398023146,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Precautionary measure
ME202090045S,COVID-19,COVID-19,ME,,2314809,Mt Blue Middle School,231480900550,I,2020,11/18/2020 12:00:00 AM,11/23/2020 12:00:00 AM,47,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090046S,COVID-19,COVID-19,ME,,2314809,Mt Blue High School,231480900549,I,2020,11/18/2020 12:00:00 AM,11/23/2020 12:00:00 AM,47,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090048S,COVID-19,COVID-19,ME,,2310770,Oxford Elementary School,231077001051,I,2020,11/17/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090049S,COVID-19,COVID-19,ME,,2310770,Paris Elementary School,231077000607,I,2020,11/17/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090050S,COVID-19,COVID-19,ME,,2314775,Bruce M Whittier Middle School,231477500438,I,2020,11/23/2020 12:00:00 AM,12/04/2020 12:00:00 AM,48,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
ME202090051S,COVID-19,COVID-19,ME,,2314775,Poland Regional H S,231477500436,I,2020,11/23/2020 12:00:00 AM,11/30/2020 12:00:00 AM,48,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
ME202090052S,COVID-19,COVID-19,ME,,2306160,Great Salt Bay Community School,230616000916,I,2020,11/23/2020 12:00:00 AM,11/30/2020 12:00:00 AM,48,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090053S,COVID-19,COVID-19,ME,,2314787,Oceanside Middle School,231478723154,I,2020,11/23/2020 12:00:00 AM,11/30/2020 12:00:00 AM,48,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090054S,COVID-19,COVID-19,ME,,2314440,Central Community Elementary School,231444023158,I,2020,11/23/2020 12:00:00 AM,12/07/2020 12:00:00 AM,48,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,,,false,false,false,
ME202090058S,COVID-19,COVID-19,ME,,2302820,Bangor High School,230282000047,I,2020,11/30/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
ME202090059S,COVID-19,COVID-19,ME,,2312330,South Portland High School,231233000585,I,2020,11/30/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090060S,COVID-19,COVID-19,ME,,2314784,Loranger Memorial School,231478400240,I,2020,11/30/2020 12:00:00 AM,12/10/2020 12:00:00 AM,49,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090061S,COVID-19,COVID-19,ME,,2314784,Jameson Elementary School,231478400238,I,2020,11/30/2020 12:00:00 AM,12/10/2020 12:00:00 AM,49,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090062S,COVID-19,COVID-19,ME,,2302820,William S. Cohen School,230282000054,I,2020,11/30/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
ME202090063S,COVID-19,COVID-19,ME,,2314779,Messalonskee High School,231477900705,I,2020,11/30/2020 12:00:00 AM,12/08/2020 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
ME202090064S,COVID-19,COVID-19,ME,,2314130,York Middle School,231413000654,I,2020,12/03/2020 12:00:00 AM,01/07/2021 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090066S,COVID-19,COVID-19,ME,,2314784,Old Orchard Beach High School,231478400921,I,2020,12/03/2020 12:00:00 AM,12/17/2020 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,,,false,false,false,
ME202090067S,COVID-19,COVID-19,ME,,2310500,Sanford High School,231050000316,I,2020,12/02/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090069S,COVID-19,COVID-19,ME,,2314300,Strong Elementary School,231430000690,I,2020,12/03/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,true,allow for contact tracing
ME202090070S,COVID-19,COVID-19,ME,,2314787,Oceanside High School,231478723156,I,2020,12/07/2020 12:00:00 AM,,50,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
ME202090071S,COVID-19,COVID-19,ME,,2310860,Eva Hoyt Zippel School,231086000367,I,2020,12/03/2020 12:00:00 AM,12/14/2020 12:00:00 AM,49,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090072S,COVID-19,COVID-19,ME,,2307530,Lisbon High School,230753000202,I,2020,12/08/2020 12:00:00 AM,,50,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Ongoing repairs to HVAC system and windows
ME202090074S,COVID-19,COVID-19,ME,,,CHEVERUS HIGH SCHOOL,00563278,I,2020,12/11/2020 12:00:00 AM,12/14/2020 12:00:00 AM,50,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090075S,COVID-19,COVID-19,ME,,2309930,East End Community School,230993000279,I,2020,12/11/2020 12:00:00 AM,12/14/2020 12:00:00 AM,50,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
ME202090076S,COVID-19,COVID-19,ME,,2311160,Houlton High School,231116000416,I,2020,12/14/2020 12:00:00 AM,,51,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090077S,COVID-19,COVID-19,ME,,2314779,Messalonskee Middle School,231477900694,I,2020,12/14/2020 12:00:00 AM,01/04/2021 12:00:00 AM,51,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090078S,COVID-19,COVID-19,ME,,2312330,South Portland High School,231233000585,I,2020,12/17/2020 12:00:00 AM,01/11/2021 12:00:00 AM,51,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,true,Quarantine for staff.
ME202090079S,COVID-19,COVID-19,ME,,2314795,Rumford Elementary,231479500302,I,2020,12/21/2020 12:00:00 AM,01/04/2021 12:00:00 AM,52,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,false,false,false,
ME202090080S,COVID-19,COVID-19,ME,,,ERSKINE ACADEMY,00564114,I,2020,12/21/2020 12:00:00 AM,01/04/2021 12:00:00 AM,52,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Abundance of caution. Students and staff came in contact to a positive case.
ME202090081S,COVID-19,COVID-19,ME,,2307320,Lewiston Middle School,230732000191,I,2020,12/21/2020 12:00:00 AM,01/21/2021 12:00:00 AM,52,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202090082S,COVID-19,COVID-19,ME,,2314788,Readfield Elementary School,231478800294,I,2020,12/22/2020 12:00:00 AM,01/04/2021 12:00:00 AM,52,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Contact tracing in process.
ME202100001D,COVID-19,COVID-19,ME,Rsu 56,2314833,,,D,2021,01/11/2021 12:00:00 AM,01/19/2021 12:00:00 AM,2,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202100001S,COVID-19,COVID-19,ME,,2311370,Marshwood High School,231137000491,I,2021,01/05/2021 12:00:00 AM,01/07/2021 12:00:00 AM,1,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
ME202100002D,COVID-19,COVID-19,ME,RSU 74,2314767,,,D,2021,01/19/2021 12:00:00 AM,01/26/2021 12:00:00 AM,3,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202100002S,COVID-19,COVID-19,ME,,2314788,Manchester Elementary School,231478800217,I,2021,01/08/2021 12:00:00 AM,01/19/2021 12:00:00 AM,1,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,true,Precautionary measure
ME202100003D,COVID-19,COVID-19,ME,Bangor Public Schools,2302820,,,D,2021,01/19/2021 12:00:00 AM,02/01/2021 12:00:00 AM,3,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202100003S,COVID-19,COVID-19,ME,,2309930,East End Community School,230993000279,I,2021,01/11/2021 12:00:00 AM,01/19/2021 12:00:00 AM,2,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,,,false,false,false,
ME202100004D,COVID-19,COVID-19,ME,RSU 38,2314788,,,D,2021,03/15/2021 12:00:00 AM,03/16/2021 12:00:00 AM,11,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
ME202100004S,COVID-19,COVID-19,ME,,2314772,Fisher-Mitchell School,231477200067,I,2021,01/11/2021 12:00:00 AM,01/19/2021 12:00:00 AM,2,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,,,false,false,false,
ME202100005D,COVID-19,COVID-19,ME,Gorham Public Schools,2306060,,,D,2021,04/12/2021 12:00:00 AM,04/26/2021 12:00:00 AM,15,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
